Time,Number of Individuals,,,,,
887,7,5,15,6,6,7.8
888,7,5,15,6,6,7.8
889,7,5,15,6,7,8
890,7,5,15,6,7,8
891,7,5,15,6,7,8
892,7,5,15,6,7,8
893,7,5,15,6,7,8
894,7,5,15,6,7,8
895,7,5,15,6,7,8
896,7,5,15,6,7,8
897,7,5,15,6,7,8
898,7,5,15,6,7,8
899,7,5,15,6,7,8
900,7,5,15,6,7,8
901,7,5,15,6,7,8
902,7,5,15,6,7,8
903,7,5,15,6,7,8
904,7,5,15,6,7,8
905,7,5,15,6,7,8
906,7,5,15,6,7,8
907,7,5,15,6,7,8
908,7,5,15,6,7,8
909,7,5,15,6,8,8.2
910,7,5,15,6,8,8.2
911,7,5,15,6,8,8.2
912,7,5,15,6,8,8.2
913,7,5,15,6,8,8.2
914,7,5,15,6,8,8.2
915,7,5,15,6,8,8.2
916,7,5,9,6,7,6.8
917,7,5,9,6,7,6.8
918,7,5,9,6,7,6.8
919,7,5,9,6,7,6.8
920,7,5,9,6,7,6.8
921,7,5,9,6,7,6.8
922,7,5,9,6,7,6.8
923,7,5,9,6,7,6.8
924,7,5,9,6,7,6.8
925,7,5,9,6,7,6.8
926,7,5,9,6,7,6.8
927,7,5,9,6,7,6.8
928,7,5,9,6,7,6.8
929,7,5,9,6,7,6.8
930,7,5,9,6,7,6.8
931,6,4,8,6,6,6
932,6,4,8,6,6,6
933,6,4,8,6,6,6
934,6,4,8,6,6,6
935,6,4,8,6,6,6
936,6,4,8,6,6,6
937,6,4,8,6,6,6
938,6,4,8,6,6,6
939,6,4,8,6,6,6
940,6,4,8,6,6,6
941,6,4,8,6,6,6
942,6,4,8,6,6,6
943,6,4,8,6,6,6
944,6,4,8,6,6,6
945,6,4,8,6,6,6
946,6,4,7,6,6,5.8
947,6,4,7,6,6,5.8
948,6,4,7,6,6,5.8
949,6,4,7,6,6,5.8
950,6,4,7,6,6,5.8
951,6,4,7,6,6,5.8
952,6,4,7,6,6,5.8
953,6,4,7,6,7,6
954,6,4,7,6,7,6
955,6,4,7,6,7,6
956,6,4,7,6,7,6
957,6,4,7,6,7,6
958,6,4,7,6,7,6
959,6,4,7,6,7,6
960,6,4,7,6,7,6
961,5,4,7,5,7,5.6
962,5,4,7,5,7,5.6
963,5,4,7,5,7,5.6
964,5,4,7,5,7,5.6
965,5,4,7,5,7,5.6
966,5,4,7,5,7,5.6
967,5,4,7,5,7,5.6
968,5,4,7,5,7,5.6
969,5,4,7,5,7,5.6
970,5,4,7,5,7,5.6
971,5,4,7,5,7,5.6
972,5,4,7,5,7,5.6
973,5,4,7,5,7,5.6
974,5,4,7,5,7,5.6
975,5,4,7,5,7,5.6
976,5,4,6,4,5,4.8
977,5,4,6,4,5,4.8
978,5,4,6,4,5,4.8
979,5,4,6,4,5,4.8
980,5,4,6,4,5,4.8
981,5,4,6,4,5,4.8
982,5,4,6,4,5,4.8
983,5,4,6,4,5,4.8
984,5,4,6,4,5,4.8
985,5,4,6,4,5,4.8
986,5,4,6,4,5,4.8
987,5,4,6,4,5,4.8
988,5,4,6,4,5,4.8
989,5,4,6,4,5,4.8
990,4,4,6,4,5,4.6
991,4,2,5,4,5,4
992,4,2,5,4,5,4
993,4,2,5,4,5,4
994,4,2,5,4,5,4
995,4,2,5,4,5,4
996,4,2,5,4,5,4
997,4,2,5,4,5,4
998,4,2,5,4,5,4
999,4,2,5,4,5,4
1000,4,2,5,4,5,4
1001,4,2,5,4,5,4
1002,4,2,5,4,5,4
1003,4,2,5,4,5,4
1004,4,2,5,4,5,4
1005,4,2,5,4,5,4
1006,4,2,5,4,5,4
1007,4,2,5,4,5,4
1008,4,2,5,4,5,4
1009,4,2,5,4,5,4
1010,4,2,5,4,5,4
1011,4,2,5,4,5,4
1012,4,2,5,4,5,4
1013,4,2,5,4,5,4
1014,4,2,5,4,5,4
1015,4,2,5,4,5,4
1016,4,2,5,4,5,4
1017,4,2,5,4,5,4
1018,4,2,5,4,5,4
1019,4,2,5,4,5,4
1020,4,2,5,4,5,4
1021,4,2,5,3,5,3.8
1022,4,2,5,3,5,3.8
1023,4,2,5,3,5,3.8
1024,4,2,5,3,5,3.8
1025,4,2,5,3,5,3.8
1026,4,2,5,3,5,3.8
1027,4,2,5,3,5,3.8
1028,4,2,5,3,5,3.8
1029,4,2,5,3,5,3.8
1030,4,2,5,3,5,3.8
1031,4,2,5,3,5,3.8
1032,4,2,5,3,5,3.8
1033,4,2,5,3,5,3.8
1034,4,2,5,3,5,3.8
1035,4,2,5,3,5,3.8
1036,4,2,5,3,5,3.8
1037,4,2,5,3,5,3.8
1038,4,2,5,3,5,3.8
1039,4,2,5,3,5,3.8
1040,4,2,5,3,5,3.8
1041,4,2,5,3,5,3.8
1042,4,2,5,3,5,3.8
1043,4,2,5,3,5,3.8
1044,4,2,5,3,5,3.8
1045,4,2,5,3,5,3.8
1046,4,2,5,3,5,3.8
1047,4,2,5,3,5,3.8
1048,4,2,5,3,5,3.8
1049,4,2,5,3,5,3.8
1050,4,2,5,3,5,3.8
1051,4,2,5,3,5,3.8
1052,4,2,5,3,5,3.8
1053,4,2,5,3,5,3.8
1054,4,2,5,3,5,3.8
1055,4,2,5,3,5,3.8
1056,4,2,5,3,5,3.8
1057,4,2,5,3,5,3.8
1058,4,2,5,3,5,3.8
1059,4,2,5,3,5,3.8
1060,4,2,5,3,5,3.8
1061,4,2,5,3,5,3.8
1062,4,2,5,3,5,3.8
1063,4,2,5,3,5,3.8
1064,4,2,5,3,5,3.8
1065,4,2,5,3,5,3.8
1066,4,2,4,3,4,3.4
1067,4,2,4,3,4,3.4
1068,4,2,4,3,4,3.4
1069,4,2,4,3,4,3.4
1070,4,2,4,3,4,3.4
1071,4,2,4,3,4,3.4
1072,4,2,4,3,4,3.4
1073,4,2,4,3,4,3.4
1074,4,2,4,3,4,3.4
1075,4,2,4,3,4,3.4
1076,4,2,4,3,4,3.4
1077,4,2,4,3,4,3.4
1078,4,2,4,3,4,3.4
1079,4,2,4,3,4,3.4
1080,4,2,4,3,4,3.4
1081,3,2,4,3,4,3.2
1082,3,2,4,3,4,3.2
1083,3,2,4,3,4,3.2
1084,3,2,4,3,4,3.2
1085,3,2,4,3,4,3.2
1086,3,2,4,3,4,3.2
1087,3,2,4,3,4,3.2
1088,3,2,4,3,4,3.2
1089,3,2,4,3,4,3.2
1090,3,2,4,3,4,3.2
1091,3,2,4,3,4,3.2
1092,3,2,4,3,4,3.2
1093,3,2,4,3,4,3.2
1094,3,2,4,3,4,3.2
1095,3,2,4,3,4,3.2
1096,1,2,4,3,4,2.8
1097,1,2,4,3,4,2.8
1098,1,2,4,3,4,2.8
1099,1,2,4,3,4,2.8
1100,1,2,4,3,4,2.8
1101,1,2,4,3,4,2.8
1102,1,2,4,3,4,2.8
1103,1,2,4,3,4,2.8
1104,1,2,4,3,4,2.8
1105,1,2,4,3,4,2.8
1106,1,2,4,3,4,2.8
1107,1,2,4,3,4,2.8
1108,1,2,4,3,4,2.8
1109,1,2,4,3,4,2.8
1110,1,2,4,3,4,2.8
1111,1,2,4,3,4,2.8
1112,1,2,4,3,4,2.8
1113,1,2,4,3,4,2.8
1114,1,2,4,3,4,2.8
1115,1,2,4,3,4,2.8
1116,1,2,4,3,4,2.8
1117,1,2,4,3,4,2.8
1118,1,2,4,3,4,2.8
1119,1,2,4,3,4,2.8
1120,1,2,4,3,4,2.8
1121,1,2,4,3,4,2.8
1122,1,2,4,3,4,2.8
1123,1,2,4,3,4,2.8
1124,1,2,4,3,4,2.8
1125,1,2,4,3,4,2.8
1126,1,1,4,3,2,2.2
1127,1,1,4,3,2,2.2
1128,1,1,4,3,2,2.2
1129,1,1,4,3,2,2.2
1130,1,1,4,3,2,2.2
1131,1,1,4,3,2,2.2
1132,1,1,4,3,2,2.2
1133,1,1,4,3,2,2.2
1134,1,1,4,3,2,2.2
1135,1,1,4,3,2,2.2
1136,1,1,4,3,2,2.2
1137,1,1,4,3,2,2.2
1138,1,1,4,3,2,2.2
1139,1,1,4,3,2,2.2
1140,1,1,4,3,2,2.2
1141,1,1,4,2,2,2
1142,1,1,4,2,2,2
1143,1,1,4,2,2,2
1144,1,1,4,2,2,2
1145,1,1,4,2,2,2
1146,1,1,4,2,2,2
1147,1,1,4,2,2,2
1148,1,1,4,2,2,2
1149,1,1,4,2,2,2
1150,1,1,4,2,2,2
1151,1,1,4,2,2,2
1152,1,1,4,2,2,2
1153,1,1,4,2,2,2
1154,1,1,4,2,2,2
1155,1,1,4,2,2,2
1156,1,1,4,1,2,1.8
1157,1,1,4,1,2,1.8
1158,1,1,4,1,2,1.8
1159,1,1,4,1,2,1.8
1160,1,1,4,1,2,1.8
1161,1,1,4,1,2,1.8
1162,1,1,4,1,2,1.8
1163,1,1,4,1,2,1.8
1164,1,1,4,1,2,1.8
1165,1,1,4,1,2,1.8
1166,1,1,4,1,2,1.8
1167,1,1,4,1,2,1.8
1168,1,1,4,1,2,1.8
1169,1,1,4,1,2,1.8
1170,1,1,4,1,2,1.8
1171,1,1,4,1,2,1.8
1172,1,1,4,1,2,1.8
1173,1,1,4,1,2,1.8
1174,1,1,4,1,2,1.8
1175,1,1,4,1,2,1.8
1176,1,1,4,1,2,1.8
1177,1,1,4,1,2,1.8
1178,1,1,4,1,2,1.8
1179,1,1,4,1,2,1.8
1180,1,1,4,1,2,1.8
1181,1,1,4,1,2,1.8
1182,1,1,4,1,2,1.8
1183,1,1,4,1,2,1.8
1184,1,1,4,1,2,1.8
1185,1,1,4,1,2,1.8
1186,1,1,3,1,2,1.6
1187,1,1,3,1,2,1.6
1188,1,1,3,1,2,1.6
1189,1,1,3,1,2,1.6
1190,1,1,3,1,2,1.6
1191,1,1,3,1,2,1.6
1192,1,1,3,1,2,1.6
1193,1,1,3,1,2,1.6
1194,1,1,3,1,2,1.6
1195,1,1,3,1,2,1.6
1196,1,1,3,1,2,1.6
1197,1,1,3,1,2,1.6
1198,1,1,3,1,2,1.6
1199,1,1,3,1,2,1.6
1200,1,1,3,1,2,1.6
1201,1,1,2,1,2,1.4
1202,1,1,2,1,2,1.4
1203,1,1,2,1,2,1.4
1204,1,1,2,1,2,1.4
1205,1,1,2,1,2,1.4
1206,1,1,2,1,2,1.4
1207,1,1,2,1,2,1.4
1208,1,1,2,1,2,1.4
1209,1,1,2,1,2,1.4
1210,1,1,2,1,2,1.4
1211,1,1,2,1,2,1.4
1212,1,1,2,1,2,1.4
1213,1,1,2,1,2,1.4
1214,1,1,2,1,2,1.4
1215,1,1,2,1,2,1.4
1216,1,1,2,1,2,1.4
1217,1,1,2,1,2,1.4
1218,1,1,2,1,2,1.4
1219,1,1,2,1,2,1.4
1220,1,1,2,1,2,1.4
1221,1,1,2,1,2,1.4
1222,1,1,2,1,2,1.4
1223,1,1,2,1,2,1.4
1224,1,1,2,1,2,1.4
1225,1,1,2,1,2,1.4
1226,1,1,2,1,2,1.4
1227,1,1,2,1,2,1.4
1228,1,1,2,1,2,1.4
1229,1,1,2,1,2,1.4
1230,1,1,2,1,2,1.4
1231,1,1,2,0,2,1.2
1232,1,1,2,0,2,1.2
1233,1,1,2,0,2,1.2
1234,1,1,2,0,2,1.2
1235,1,1,2,0,2,1.2
1236,1,1,2,0,2,1.2
1237,1,1,2,0,2,1.2
1238,1,1,2,0,2,1.2
1239,1,1,2,0,2,1.2
1240,1,1,2,0,2,1.2
1241,1,1,2,0,2,1.2
1242,1,1,2,0,2,1.2
1243,1,1,2,0,2,1.2
1244,1,1,2,0,2,1.2
1245,1,1,2,0,2,1.2
1246,0,1,2,0,2,1
1247,0,1,2,0,2,1
1248,0,1,2,0,2,1
1249,0,1,2,0,2,1
1250,0,1,2,0,2,1
1251,0,1,2,0,2,1
1252,0,1,2,0,2,1
1253,0,1,2,0,2,1
1254,0,1,2,0,2,1
1255,0,1,2,0,2,1
1256,0,1,2,0,2,1
1257,0,1,2,0,2,1
1258,0,1,2,0,2,1
1259,0,1,2,0,2,1
1260,0,1,2,0,2,1
1261,0,1,2,0,2,1
1262,0,1,2,0,2,1
1263,0,1,2,0,2,1
1264,0,1,2,0,2,1
1265,0,1,2,0,2,1
1266,0,1,2,0,2,1
1267,0,1,2,0,2,1
1268,0,1,2,0,2,1
1269,0,1,2,0,2,1
1270,0,1,2,0,2,1
1271,0,1,2,0,2,1
1272,0,1,2,0,2,1
1273,0,1,2,0,2,1
1274,0,1,2,0,2,1
1275,0,1,2,0,2,1
1276,0,1,2,0,2,1
1277,0,1,2,0,2,1
1278,0,1,2,0,2,1
1279,0,1,2,0,2,1
1280,0,1,2,0,2,1
1281,0,1,2,0,2,1
1282,0,1,2,0,2,1
1283,0,1,2,0,2,1
1284,0,1,2,0,2,1
1285,0,1,2,0,2,1
1286,0,1,2,0,2,1
1287,0,1,2,0,2,1
1288,0,1,2,0,2,1
1289,0,1,2,0,2,1
1290,0,1,2,0,2,1
1291,0,1,2,0,2,1
1292,0,1,2,0,2,1
1293,0,1,2,0,2,1
1294,0,1,2,0,2,1
1295,0,1,2,0,2,1
1296,0,1,2,0,2,1
1297,0,1,2,0,2,1
1298,0,1,2,0,2,1
1299,0,1,2,0,2,1
1300,0,1,2,0,2,1
1301,0,1,2,0,2,1
1302,0,1,2,0,2,1
1303,0,1,2,0,2,1
1304,0,1,2,0,2,1
1305,0,1,2,0,2,1
1306,0,1,1,0,2,0.8
1307,0,1,1,0,2,0.8
1308,0,1,1,0,2,0.8
1309,0,1,1,0,2,0.8
1310,0,1,1,0,2,0.8
1311,0,1,1,0,2,0.8
1312,0,1,1,0,2,0.8
1313,0,1,1,0,2,0.8
1314,0,1,1,0,2,0.8
1315,0,1,1,0,2,0.8
1316,0,1,1,0,2,0.8
1317,0,1,1,0,2,0.8
1318,0,1,1,0,2,0.8
1319,0,1,1,0,2,0.8
1320,0,1,1,0,2,0.8
1321,0,1,0,0,2,0.6
1322,0,1,0,0,2,0.6
1323,0,1,0,0,2,0.6
1324,0,1,0,0,2,0.6
1325,0,1,0,0,2,0.6
1326,0,1,0,0,2,0.6
1327,0,1,0,0,2,0.6
1328,0,1,0,0,2,0.6
1329,0,1,0,0,2,0.6
1330,0,1,0,0,2,0.6
1331,0,1,0,0,2,0.6
1332,0,1,0,0,2,0.6
1333,0,1,0,0,2,0.6
1334,0,1,0,0,2,0.6
1335,0,1,0,0,2,0.6
1336,0,1,0,0,1,0.4
1337,0,1,0,0,1,0.4
1338,0,1,0,0,1,0.4
1339,0,1,0,0,1,0.4
1340,0,1,0,0,1,0.4
1341,0,1,0,0,1,0.4
1342,0,1,0,0,1,0.4
1343,0,1,0,0,1,0.4
1344,0,1,0,0,1,0.4
1345,0,1,0,0,1,0.4
1346,0,1,0,0,1,0.4
1347,0,1,0,0,1,0.4
1348,0,1,0,0,1,0.4
1349,0,1,0,0,1,0.4
1350,0,1,0,0,1,0.4
1351,0,1,0,0,1,0.4
1352,0,1,0,0,1,0.4
1353,0,1,0,0,1,0.4
1354,0,1,0,0,1,0.4
1355,0,1,0,0,1,0.4
1356,0,1,0,0,1,0.4
1357,0,1,0,0,1,0.4
1358,0,1,0,0,1,0.4
1359,0,1,0,0,1,0.4
1360,0,1,0,0,1,0.4
1361,0,1,0,0,1,0.4
1362,0,1,0,0,1,0.4
1363,0,1,0,0,1,0.4
1364,0,1,0,0,1,0.4
1365,0,1,0,0,1,0.4
1366,0,1,0,0,1,0.4
1367,0,1,0,0,1,0.4
1368,0,1,0,0,1,0.4
1369,0,1,0,0,1,0.4
1370,0,1,0,0,1,0.4
1371,0,1,0,0,1,0.4
1372,0,1,0,0,1,0.4
1373,0,1,0,0,1,0.4
1374,0,1,0,0,1,0.4
1375,0,1,0,0,1,0.4
1376,0,1,0,0,1,0.4
1377,0,1,0,0,1,0.4
1378,0,1,0,0,1,0.4
1379,0,1,0,0,1,0.4
1380,0,1,0,0,1,0.4
1381,0,1,0,0,1,0.4
1382,0,1,0,0,1,0.4
1383,0,1,0,0,1,0.4
1384,0,1,0,0,1,0.4
1385,0,1,0,0,1,0.4
1386,0,1,0,0,1,0.4
1387,0,1,0,0,1,0.4
1388,0,1,0,0,1,0.4
1389,0,1,0,0,1,0.4
1390,0,1,0,0,1,0.4
1391,0,1,0,0,1,0.4
1392,0,1,0,0,1,0.4
1393,0,1,0,0,1,0.4
1394,0,1,0,0,1,0.4
1395,0,1,0,0,1,0.4
1396,0,1,0,0,0,0.2
1397,0,1,0,0,0,0.2
1398,0,1,0,0,0,0.2
1399,0,1,0,0,0,0.2
1400,0,1,0,0,0,0.2
1401,0,1,0,0,0,0.2
1402,0,1,0,0,0,0.2
1403,0,1,0,0,0,0.2
1404,0,1,0,0,0,0.2
1405,0,1,0,0,0,0.2
1406,0,1,0,0,0,0.2
1407,0,1,0,0,0,0.2
1408,0,1,0,0,0,0.2
1409,0,1,0,0,0,0.2
1410,0,1,0,0,0,0.2
1411,0,1,0,0,0,0.2
1412,0,1,0,0,0,0.2
1413,0,1,0,0,0,0.2
1414,0,1,0,0,0,0.2
1415,0,1,0,0,0,0.2
1416,0,1,0,0,0,0.2
1417,0,1,0,0,0,0.2
1418,0,1,0,0,0,0.2
1419,0,1,0,0,0,0.2
1420,0,1,0,0,0,0.2
1421,0,1,0,0,0,0.2
1422,0,1,0,0,0,0.2
1423,0,1,0,0,0,0.2
1424,0,1,0,0,0,0.2
1425,0,1,0,0,0,0.2
1426,0,1,0,0,0,0.2
1427,0,1,0,0,0,0.2
1428,0,1,0,0,0,0.2
1429,0,1,0,0,0,0.2
1430,0,1,0,0,0,0.2
1431,0,1,0,0,0,0.2
1432,0,1,0,0,0,0.2
1433,0,1,0,0,0,0.2
1434,0,1,0,0,0,0.2
1435,0,1,0,0,0,0.2
1436,0,1,0,0,0,0.2
1437,0,1,0,0,0,0.2
1438,0,1,0,0,0,0.2
1439,0,1,0,0,0,0.2
1440,0,1,0,0,0,0.2
1441,0,1,0,0,0,0.2
1442,0,1,0,0,0,0.2
1443,0,1,0,0,0,0.2
1444,0,1,0,0,0,0.2
1445,0,1,0,0,0,0.2
1446,0,1,0,0,0,0.2
1447,0,1,0,0,0,0.2
1448,0,1,0,0,0,0.2
1449,0,1,0,0,0,0.2
1450,0,1,0,0,0,0.2
1451,0,1,0,0,0,0.2
1452,0,1,0,0,0,0.2
1453,0,1,0,0,0,0.2
1454,0,1,0,0,0,0.2
1455,0,1,0,0,0,0.2
1456,0,1,0,0,0,0.2
1457,0,1,0,0,0,0.2
1458,0,1,0,0,0,0.2
1459,0,1,0,0,0,0.2
1460,0,1,0,0,0,0.2
1461,0,1,0,0,0,0.2
1462,0,1,0,0,0,0.2
1463,0,1,0,0,0,0.2
1464,0,1,0,0,0,0.2
1465,0,1,0,0,0,0.2
1466,0,1,0,0,0,0.2
1467,0,1,0,0,0,0.2
1468,0,1,0,0,0,0.2
1469,0,1,0,0,0,0.2
1470,0,1,0,0,0,0.2
1471,0,1,0,0,0,0.2
1472,0,1,0,0,0,0.2
1473,0,1,0,0,0,0.2
1474,0,1,0,0,0,0.2
1475,0,1,0,0,0,0.2
1476,0,1,0,0,0,0.2
1477,0,1,0,0,0,0.2
1478,0,1,0,0,0,0.2
1479,0,1,0,0,0,0.2
1480,0,1,0,0,0,0.2
1481,0,1,0,0,0,0.2
1482,0,1,0,0,0,0.2
1483,0,1,0,0,0,0.2
1484,0,1,0,0,0,0.2
1485,0,1,0,0,0,0.2
1486,0,1,0,0,0,0.2
1487,0,1,0,0,0,0.2
1488,0,1,0,0,0,0.2
1489,0,1,0,0,0,0.2
1490,0,1,0,0,0,0.2
1491,0,1,0,0,0,0.2
1492,0,1,0,0,0,0.2
1493,0,1,0,0,0,0.2
1494,0,1,0,0,0,0.2
1495,0,1,0,0,0,0.2
1496,0,1,0,0,0,0.2
1497,0,1,0,0,0,0.2
1498,0,1,0,0,0,0.2
1499,0,1,0,0,0,0.2
1500,0,1,0,0,0,0.2
1501,0,1,0,0,0,0.2
1502,0,1,0,0,0,0.2
1503,0,1,0,0,0,0.2
1504,0,1,0,0,0,0.2
1505,0,1,0,0,0,0.2
1506,0,1,0,0,0,0.2
1507,0,1,0,0,0,0.2
1508,0,1,0,0,0,0.2
1509,0,1,0,0,0,0.2
1510,0,1,0,0,0,0.2
1511,0,1,0,0,0,0.2
1512,0,1,0,0,0,0.2
1513,0,1,0,0,0,0.2
1514,0,1,0,0,0,0.2
1515,0,1,0,0,0,0.2
1516,0,1,0,0,0,0.2
1517,0,1,0,0,0,0.2
1518,0,1,0,0,0,0.2
1519,0,1,0,0,0,0.2
1520,0,1,0,0,0,0.2
1521,0,1,0,0,0,0.2
1522,0,1,0,0,0,0.2
1523,0,1,0,0,0,0.2
1524,0,1,0,0,0,0.2
1525,0,1,0,0,0,0.2
1526,0,1,0,0,0,0.2
1527,0,1,0,0,0,0.2
1528,0,1,0,0,0,0.2
1529,0,1,0,0,0,0.2
1530,0,1,0,0,0,0.2
1531,0,1,0,0,0,0.2
1532,0,1,0,0,0,0.2
1533,0,1,0,0,0,0.2
1534,0,1,0,0,0,0.2
1535,0,1,0,0,0,0.2
1536,0,1,0,0,0,0.2
1537,0,1,0,0,0,0.2
1538,0,1,0,0,0,0.2
1539,0,1,0,0,0,0.2
1540,0,1,0,0,0,0.2
1541,0,1,0,0,0,0.2
1542,0,1,0,0,0,0.2
1543,0,1,0,0,0,0.2
1544,0,1,0,0,0,0.2
1545,0,1,0,0,0,0.2
1546,0,1,0,0,0,0.2
1547,0,1,0,0,0,0.2
1548,0,1,0,0,0,0.2
1549,0,1,0,0,0,0.2
1550,0,1,0,0,0,0.2
1551,0,1,0,0,0,0.2
1552,0,1,0,0,0,0.2
1553,0,1,0,0,0,0.2
1554,0,1,0,0,0,0.2
1555,0,1,0,0,0,0.2
1556,0,1,0,0,0,0.2
1557,0,1,0,0,0,0.2
1558,0,1,0,0,0,0.2
1559,0,1,0,0,0,0.2
1560,0,1,0,0,0,0.2
1561,0,1,0,0,0,0.2
1562,0,1,0,0,0,0.2
1563,0,1,0,0,0,0.2
1564,0,1,0,0,0,0.2
1565,0,1,0,0,0,0.2
1566,0,1,0,0,0,0.2
1567,0,1,0,0,0,0.2
1568,0,1,0,0,0,0.2
1569,0,1,0,0,0,0.2
1570,0,1,0,0,0,0.2
1571,0,1,0,0,0,0.2
1572,0,1,0,0,0,0.2
1573,0,1,0,0,0,0.2
1574,0,1,0,0,0,0.2
1575,0,1,0,0,0,0.2
1576,0,1,0,0,0,0.2
1577,0,1,0,0,0,0.2
1578,0,1,0,0,0,0.2
1579,0,1,0,0,0,0.2
1580,0,1,0,0,0,0.2
1581,0,1,0,0,0,0.2
1582,0,1,0,0,0,0.2
1583,0,1,0,0,0,0.2
1584,0,1,0,0,0,0.2
1585,0,1,0,0,0,0.2
1586,0,1,0,0,0,0.2
1587,0,1,0,0,0,0.2
1588,0,1,0,0,0,0.2
1589,0,1,0,0,0,0.2
1590,0,1,0,0,0,0.2
1591,0,1,0,0,0,0.2
1592,0,1,0,0,0,0.2
1593,0,1,0,0,0,0.2
1594,0,1,0,0,0,0.2
1595,0,1,0,0,0,0.2
1596,0,1,0,0,0,0.2
1597,0,1,0,0,0,0.2
1598,0,1,0,0,0,0.2
1599,0,1,0,0,0,0.2
1600,0,1,0,0,0,0.2
1601,0,1,0,0,0,0.2
1602,0,1,0,0,0,0.2
1603,0,1,0,0,0,0.2
1604,0,1,0,0,0,0.2
1605,0,1,0,0,0,0.2
1606,0,1,0,0,0,0.2
1607,0,1,0,0,0,0.2
1608,0,1,0,0,0,0.2
1609,0,1,0,0,0,0.2
1610,0,1,0,0,0,0.2
1611,0,1,0,0,0,0.2
1612,0,1,0,0,0,0.2
1613,0,1,0,0,0,0.2
1614,0,1,0,0,0,0.2
1615,0,1,0,0,0,0.2
1616,0,1,0,0,0,0.2
1617,0,1,0,0,0,0.2
1618,0,1,0,0,0,0.2
1619,0,1,0,0,0,0.2
1620,0,1,0,0,0,0.2
1621,0,1,0,0,0,0.2
1622,0,1,0,0,0,0.2
1623,0,1,0,0,0,0.2
1624,0,1,0,0,0,0.2
1625,0,1,0,0,0,0.2
1626,0,1,0,0,0,0.2
1627,0,1,0,0,0,0.2
1628,0,1,0,0,0,0.2
1629,0,1,0,0,0,0.2
1630,0,1,0,0,0,0.2
1631,0,1,0,0,0,0.2
1632,0,1,0,0,0,0.2
1633,0,1,0,0,0,0.2
1634,0,1,0,0,0,0.2
1635,0,1,0,0,0,0.2
1636,0,1,0,0,0,0.2
1637,0,1,0,0,0,0.2
1638,0,1,0,0,0,0.2
1639,0,1,0,0,0,0.2
1640,0,1,0,0,0,0.2
1641,0,1,0,0,0,0.2
1642,0,1,0,0,0,0.2
1643,0,1,0,0,0,0.2
1644,0,1,0,0,0,0.2
1645,0,1,0,0,0,0.2
1646,0,1,0,0,0,0.2
1647,0,1,0,0,0,0.2
1648,0,1,0,0,0,0.2
1649,0,1,0,0,0,0.2
1650,0,1,0,0,0,0.2
1651,0,1,0,0,0,0.2
1652,0,1,0,0,0,0.2
1653,0,1,0,0,0,0.2
1654,0,1,0,0,0,0.2
1655,0,1,0,0,0,0.2
1656,0,1,0,0,0,0.2
1657,0,1,0,0,0,0.2
1658,0,1,0,0,0,0.2
1659,0,1,0,0,0,0.2
1660,0,1,0,0,0,0.2
1661,0,1,0,0,0,0.2
1662,0,1,0,0,0,0.2
1663,0,1,0,0,0,0.2
1664,0,1,0,0,0,0.2
1665,0,1,0,0,0,0.2
1666,0,1,0,0,0,0.2
1667,0,1,0,0,0,0.2
1668,0,1,0,0,0,0.2
1669,0,1,0,0,0,0.2
1670,0,1,0,0,0,0.2
1671,0,1,0,0,0,0.2
1672,0,1,0,0,0,0.2
1673,0,1,0,0,0,0.2
1674,0,1,0,0,0,0.2
1675,0,1,0,0,0,0.2
1676,0,1,0,0,0,0.2
1677,0,1,0,0,0,0.2
1678,0,1,0,0,0,0.2
1679,0,1,0,0,0,0.2
1680,0,1,0,0,0,0.2
1681,0,1,0,0,0,0.2
1682,0,1,0,0,0,0.2
1683,0,1,0,0,0,0.2
1684,0,1,0,0,0,0.2
1685,0,1,0,0,0,0.2
1686,0,1,0,0,0,0.2
1687,0,1,0,0,0,0.2
1688,0,1,0,0,0,0.2
1689,0,1,0,0,0,0.2
1690,0,1,0,0,0,0.2
1691,0,1,0,0,0,0.2
1692,0,1,0,0,0,0.2
1693,0,1,0,0,0,0.2
1694,0,1,0,0,0,0.2
1695,0,1,0,0,0,0.2
1696,0,1,0,0,0,0.2
1697,0,1,0,0,0,0.2
1698,0,1,0,0,0,0.2
1699,0,1,0,0,0,0.2
1700,0,1,0,0,0,0.2
1701,0,1,0,0,0,0.2
1702,0,1,0,0,0,0.2
1703,0,1,0,0,0,0.2
1704,0,1,0,0,0,0.2
1705,0,1,0,0,0,0.2
1706,0,1,0,0,0,0.2
1707,0,1,0,0,0,0.2
1708,0,1,0,0,0,0.2
1709,0,1,0,0,0,0.2
1710,0,1,0,0,0,0.2
1711,0,1,0,0,0,0.2
1712,0,1,0,0,0,0.2
1713,0,1,0,0,0,0.2
1714,0,1,0,0,0,0.2
1715,0,1,0,0,0,0.2
1716,0,1,0,0,0,0.2
1717,0,1,0,0,0,0.2
1718,0,1,0,0,0,0.2
1719,0,1,0,0,0,0.2
1720,0,1,0,0,0,0.2
1721,0,1,0,0,0,0.2
1722,0,1,0,0,0,0.2
1723,0,1,0,0,0,0.2
1724,0,1,0,0,0,0.2
1725,0,1,0,0,0,0.2
1726,0,1,0,0,0,0.2
1727,0,1,0,0,0,0.2
1728,0,1,0,0,0,0.2
1729,0,1,0,0,0,0.2
1730,0,1,0,0,0,0.2
1731,0,1,0,0,0,0.2
1732,0,1,0,0,0,0.2
